price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_color,product_variation_size_id,product_variation_inventory,shipping_option_price,shipping_is_express,countries_shipped_to,has_urgency_banner,origin_country,merchant_rating_count,merchant_rating,merchant_has_profile_picture
8.0,7,1000,1,3.47,378,145.0,67.0,54.0,44.0,68.0,0,0,0,0,blue,XS,5,2,0,137,0.0,CN,4434,4.0647271087054575,0
11.0,10,1000,1,3.74,54,23.0,11.0,10.0,3.0,7.0,0,0,0,0,black,XS,50,3,0,41,1.0,CN,73271,3.954443094812409,1
5.0,127,100,0,2.79,19,4.0,4.0,2.0,2.0,7.0,0,0,0,0,orange,S,18,2,0,54,1.0,CN,9357,4.225392754087848,0
7.0,6,1000,1,3.28,141,44.0,29.0,21.0,17.0,30.0,0,0,0,0,yellow,XS,7,2,0,23,1.0,CN,12309,4.0451702006661785,1
12.0,11,10000,0,3.25,1276,431.0,195.0,205.0,146.0,299.0,0,0,0,0,red,S,15,3,0,11,1.0,CN,6158,3.794738551477753,0
2.0,9,100,1,3.67,12,5.0,3.0,1.0,1.0,2.0,0,0,0,0,rose,XS,1,1,0,41,0.0,CN,111,3.8018018018018016,0
4.0,4,100,1,3.1,21,4.0,5.0,5.0,3.0,4.0,0,0,0,0,pink & blue,SIZE-XXS,5,1,0,25,0.0,CN,22615,4.078222418748618,0
11.0,11,10000,0,3.75,1520,660.0,322.0,231.0,119.0,188.0,0,0,0,0,black,S,50,3,0,60,0.0,US,2975,4.1808403361344535,0
13.0,15,100,0,3.49,55,21.0,11.0,6.0,8.0,9.0,1,0,0,1,green,S,2,3,0,33,0.0,CN,3276,4.428571428571429,0
6.0,17,10000,0,4.35,3279,2091.0,612.0,336.0,109.0,131.0,1,0,1,0,black,S,3,2,0,40,0.0,CN,110548,4.143666099793755,1
12.0,100,100,0,3.68,40,16.0,8.0,7.0,5.0,4.0,0,0,0,0,,S(Pink & Black),50,3,0,28,1.0,CN,4758,4.243589743589744,0
12.0,11,5000,0,3.96,247,135.0,37.0,32.0,17.0,26.0,0,0,0,0,brown,S,50,3,0,41,0.0,CN,31916,4.105777666374232,1
14.0,126,100,1,4.09,150,76.0,37.0,19.0,10.0,8.0,0,0,0,0,winered,S,50,4,0,40,1.0,CN,14291,4.184731649289763,0
11.0,10,100,1,4.38,8,6.0,1.0,0.0,0.0,1.0,0,0,0,0,pink,S,50,2,0,139,1.0,CN,120,4.283333333333333,0
14.0,97,100,0,4.23,44,20.0,16.0,7.0,0.0,1.0,0,0,0,0,beige,S,3,4,0,36,0.0,CN,878,4.210706150341686,0
9.0,9,1000,0,3.37,238,86.0,40.0,37.0,26.0,49.0,0,0,0,0,white,XS,13,3,0,41,0.0,CN,28694,3.8938454032201855,0
11.0,10,100,1,3.8,10,5.0,1.0,2.0,1.0,1.0,0,0,0,0,yellow,XS,10,2,0,26,0.0,CN,247,3.94331983805668,0
3.7,58,5000,1,3.47,835,342.0,113.0,143.0,68.0,169.0,0,0,0,0,nude,20pcs,50,1,0,118,0.0,CN,21012,4.189843898724538,1
9.0,48,10000,1,4.02,840,439.0,171.0,102.0,60.0,68.0,0,0,0,0,Blue,S,50,3,0,43,0.0,CN,42919,4.105967054218412,0
3.85,7,1000,1,4.18,142,81.0,26.0,22.0,6.0,7.0,0,0,0,0,green,S,1,1,0,35,0.0,CN,31138,4.117444922602608,1
8.0,49,1000,1,3.49,154,55.0,33.0,25.0,15.0,26.0,0,0,0,0,lightpurple,XS,2,2,0,22,1.0,CN,5422,3.988933972703799,0
14.0,12,1000,1,3.87,186,90.0,38.0,24.0,12.0,22.0,0,0,0,0,coffee,S,10,4,0,26,1.0,CN,288,3.7291666666666665,0
11.0,250,20000,0,3.64,3397,1342.0,691.0,618.0,301.0,445.0,0,0,0,0,white,S,50,3,0,47,1.0,CN,402743,4.156715324661136,1
6.0,6,5000,0,3.75,506,226.0,106.0,65.0,41.0,68.0,0,0,0,0,yellow,XS,7,2,0,24,0.0,CN,2127,3.8175834508697695,0
8.0,7,5000,0,3.39,1248,440.0,207.0,233.0,139.0,229.0,0,0,0,0,black,M,50,3,0,43,0.0,CN,14194,4.041214597717345,0
5.74,5,10000,1,3.61,2366,981.0,434.0,368.0,220.0,363.0,0,0,0,0,white,M,1,1,0,50,0.0,CN,59903,4.153665091898569,1
11.0,10,100,1,3.09,22,5.0,5.0,4.0,3.0,5.0,0,0,0,0,black,S,50,3,0,38,0.0,CN,16487,3.967610844908109,0
2.0,2,1000,1,4.13,143,82.0,28.0,15.0,5.0,13.0,0,0,0,0,silver,,50,1,0,42,0.0,CN,1055,4.036018957345972,0
8.0,7,1000,0,3.42,373,144.0,57.0,60.0,35.0,77.0,0,0,0,0,pink,S,50,2,0,63,1.0,CN,1322,3.965204236006052,0
8.0,7,1000,1,3.81,166,77.0,31.0,28.0,10.0,20.0,0,0,0,0,army,XXS,50,3,0,58,0.0,CN,6357,4.254207959729432,0
2.0,2,1000,0,4.19,81,50.0,14.0,6.0,4.0,7.0,1,0,1,0,green,XS,1,1,0,35,0.0,CN,126370,4.14695734747171,1
11.0,10,5000,0,3.13,908,268.0,132.0,169.0,129.0,210.0,0,0,0,0,black & stripe,S,50,2,0,24,0.0,CN,2127,3.8175834508697695,0
11.0,20,20000,0,3.56,3929,1417.0,804.0,786.0,411.0,511.0,0,0,0,0,,M,50,2,0,37,0.0,CN,33839,3.9623806850084224,0
8.0,7,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,grey,M,50,3,0,10,1.0,CN,27175,3.966034958601656,0
5.0,85,5000,1,3.7,296,133.0,45.0,52.0,29.0,37.0,0,0,0,0,red,XS,2,2,0,41,0.0,CN,18138,3.831513948616165,0
9.0,8,100,0,3.7,27,11.0,4.0,6.0,5.0,1.0,0,0,0,0,blue,M,50,3,0,81,1.0,CN,104,3.8942307692307687,0
9.0,8,5000,0,3.68,856,358.0,169.0,147.0,64.0,118.0,0,0,0,0,pink,M,50,3,0,43,1.0,CN,5083,3.9474719653747785,0
7.0,6,100,0,3.95,65,30.0,17.0,10.0,1.0,7.0,0,0,0,0,black,XS,50,2,0,40,1.0,CN,1047,3.9560649474689593,0
9.0,9,20000,0,4.1,4874,2616.0,1011.0,657.0,284.0,306.0,0,0,0,0,coolblack,S,50,3,0,41,0.0,CN,20681,3.9993714037038823,1
11.0,11,5000,1,3.59,1329,515.0,265.0,238.0,115.0,196.0,0,0,0,0,black,M,50,2,0,44,1.0,CN,246312,4.2037253564584764,0
2.0,2,100,1,2.57,7,1.0,1.0,2.0,0.0,3.0,0,0,0,0,yellow,S,5,1,0,30,0.0,CN,12919,4.024460097530769,0
14.0,12,20000,1,3.61,5891,2246.0,1221.0,1098.0,506.0,820.0,0,0,0,0,yellow,M,50,3,0,32,0.0,CN,14553,3.915275200989487,0
7.0,26,10000,0,3.86,2092,1009.0,399.0,300.0,143.0,241.0,0,0,0,0,white,S,50,2,0,33,0.0,CN,5534,3.999819298879653,0
8.0,7,10000,1,3.66,1467,624.0,262.0,246.0,122.0,213.0,0,0,0,0,black,4XL,50,3,0,41,1.0,CN,8563,3.8971154969052897,0
13.0,11,10000,1,3.87,2731,1223.0,644.0,419.0,178.0,267.0,0,0,0,0,rosered,M,48,3,0,37,0.0,CN,16447,4.030461482337205,0
12.0,85,50,1,4.75,4,3.0,1.0,0.0,0.0,0.0,0,0,0,0,green,S,18,3,0,35,1.0,CN,57,4.175438596491228,0
8.0,7,10000,0,4.13,1312,705.0,296.0,162.0,79.0,70.0,0,0,0,0,grey,XS,50,2,0,31,1.0,CN,7356,4.053017944535074,1
8.0,68,8,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,S,50,3,0,43,1.0,CN,626,3.916932907348243,0
11.0,10,1000,1,3.8,75,35.0,12.0,12.0,10.0,6.0,0,0,0,0,green,S,20,3,0,31,1.0,CN,3762,3.7974481658692185,0
5.0,5,100,0,3.97,30,16.0,5.0,5.0,0.0,4.0,0,0,0,0,winered,S,50,2,0,45,1.0,CN,10600,3.8675471698113206,0
5.75,16,100,1,4.26,27,18.0,4.0,2.0,0.0,3.0,0,0,0,0,black,Size -XXS,50,2,0,32,1.0,CN,36,4.4444444444444455,0
8.0,7,5000,1,3.32,743,243.0,122.0,142.0,99.0,137.0,0,0,0,0,green,L,31,3,0,48,0.0,CN,4178,3.9375299186213497,0
7.0,6,100,0,3.95,65,30.0,17.0,10.0,1.0,7.0,0,0,0,0,black,XS,50,2,0,40,0.0,CN,1047,3.9560649474689593,0
6.0,7,50,1,4.0,4,2.0,1.0,0.0,1.0,0.0,0,0,0,0,blue,S,50,2,0,45,0.0,CN,139788,4.166509285489456,0
11.0,19,20000,1,3.78,2729,1334.0,459.0,339.0,201.0,396.0,0,0,0,0,rosered,S,50,2,0,41,0.0,CN,4336,4.003228782287823,0
5.65,6,1000,1,3.96,164,86.0,26.0,28.0,8.0,16.0,0,0,0,0,black,M,17,2,0,23,0.0,CN,12309,4.0451702006661785,1
8.0,8,5000,0,4.14,555,304.0,122.0,68.0,23.0,38.0,0,0,0,0,white,M,50,3,0,41,0.0,CN,9678,3.799958669146518,0
5.0,5,5000,0,3.6,763,308.0,146.0,130.0,55.0,124.0,0,0,0,0,white,XS,7,2,0,20,0.0,CN,5995,4.028857381150959,0
11.0,10,10000,1,4.05,1479,754.0,329.0,219.0,73.0,104.0,0,0,0,0,black,M,50,2,0,45,1.0,CN,5816,3.936382393397524,0
49.0,42,100,0,4.67,6,4.0,2.0,0.0,0.0,0.0,1,0,0,1,Rose red,XXXXXL,2,12,1,41,0.0,CN,29977,4.223137738933182,0
5.0,5,100,1,4.83,6,5.0,1.0,0.0,0.0,0.0,0,0,0,0,red,XS,1,2,0,40,0.0,CN,231,3.0389610389610384,0
4.66,11,100,1,2.92,24,9.0,0.0,4.0,2.0,9.0,0,0,0,0,black,XL,50,1,0,41,0.0,CN,8443,4.2757313751036365,0
7.0,6,100,1,3.0,22,5.0,3.0,7.0,1.0,6.0,0,0,0,0,black,XXL,50,2,0,41,0.0,CN,3060,3.9349673202614377,0
19.0,17,1000,1,3.4,255,96.0,44.0,37.0,23.0,55.0,0,0,0,0,greysnakeskinprint,XS,49,5,0,21,0.0,CN,18762,3.7605798955335246,1
23.0,118,100,0,3.86,118,63.0,16.0,16.0,6.0,17.0,0,0,0,0,orange,M,50,6,0,54,0.0,CN,8117,4.064925465073303,0
9.0,10,100,1,3.84,51,27.0,6.0,8.0,3.0,7.0,0,0,0,0,white,X   L,2,3,0,39,0.0,CN,1078,3.651205936920223,0
6.0,34,1000,0,3.41,106,35.0,19.0,22.0,14.0,16.0,0,0,0,0,pink,S,50,2,0,43,1.0,CN,2044,4.00293542074364,0
14.0,92,100,0,3.92,25,8.0,11.0,4.0,0.0,2.0,0,0,0,0,red,M,50,4,0,40,0.0,CN,7328,4.227620087336245,0
22.0,19,20000,1,3.66,1103,461.0,218.0,170.0,94.0,160.0,0,0,0,0,denimblue,S,50,6,0,38,0.0,CN,4107,4.09690771852934,0
8.0,7,1000,1,2.98,108,36.0,9.0,17.0,9.0,37.0,0,0,0,0,green,S,20,2,0,36,0.0,CN,942,3.4755838641188967,0
2.66,3,100,1,2.67,12,1.0,4.0,2.0,0.0,5.0,0,0,0,0,yellow,S,1,1,0,30,0.0,CN,66644,4.137581777804454,1
2.0,9,100,0,3.47,32,11.0,6.0,5.0,7.0,3.0,0,0,0,0,white,XXS,1,1,0,40,0.0,CN,4856,4.167627677100494,0
16.0,14,10000,0,4.34,3075,1974.0,581.0,275.0,91.0,154.0,1,0,1,0,black,XS,50,4,0,47,1.0,CN,17621,4.3011747346915605,0
11.0,11,1000,0,3.75,213,97.0,35.0,38.0,16.0,27.0,0,0,0,0,purple,S,50,3,0,18,0.0,CN,17120,3.8988901869158883,0
14.0,12,1000,0,3.74,582,252.0,117.0,95.0,46.0,72.0,0,0,0,0,white,XXXXL,43,3,0,26,0.0,CN,32858,3.88553776857995,0
16.0,16,2,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,White,10,5,0,32,0.0,CN,693,4.303030303030303,0
8.0,8,1000,0,4.18,668,385.0,126.0,85.0,33.0,39.0,0,0,0,0,green,XS,48,2,0,15,1.0,CN,5226,4.005740528128587,0
9.0,8,5000,1,4.22,827,471.0,185.0,96.0,36.0,39.0,0,0,0,0,blue,M,50,3,0,43,0.0,CN,14275,4.091418563922942,0
14.0,12,100,0,4.23,65,41.0,8.0,10.0,2.0,4.0,1,0,1,0,black,S,50,4,0,33,0.0,CN,3520,4.169886363636364,0
11.0,10,10000,1,3.76,1546,662.0,328.0,252.0,129.0,175.0,0,0,0,0,white,L,27,3,0,36,0.0,CN,55499,4.138885385322259,0
15.0,109,1000,0,3.96,382,190.0,83.0,48.0,25.0,36.0,0,0,0,0,black,S,50,4,0,36,0.0,CN,51369,3.9682688002491777,1
4.0,4,50,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,blue,XS,20,1,0,44,0.0,CN,254,3.515748031496063,0
5.75,5,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,XS,5,2,0,139,0.0,CN,3,2.333333333333333,0
9.0,8,1000,1,3.29,99,40.0,12.0,10.0,11.0,26.0,0,0,0,0,red,S,44,3,0,28,1.0,CN,88193,4.0808907736441675,1
6.0,6,1000,0,3.21,362,117.0,60.0,52.0,48.0,85.0,0,0,0,0,black,S,50,2,0,24,1.0,CN,5914,4.155393980385527,0
8.0,7,10000,0,4.09,1087,626.0,176.0,138.0,48.0,99.0,0,0,0,0,black,S,50,2,0,21,1.0,CN,4019,3.9609355561084847,0
5.73,5,1000,1,3.69,182,82.0,30.0,27.0,17.0,26.0,0,0,0,0,yellow,XXS,50,1,0,58,0.0,CN,3396,4.2794464075382805,0
8.0,7,20000,0,3.9,3700,1783.0,730.0,566.0,258.0,363.0,0,0,0,0,white,XS,2,2,0,18,0.0,CN,9492,4.130004214075011,0
11.0,10,1000,1,3.35,85,27.0,16.0,17.0,10.0,15.0,0,0,0,0,winered,S,50,2,0,33,0.0,CN,3668,3.895038167938931,0
8.0,7,50,1,3.67,6,2.0,1.0,2.0,1.0,0.0,0,0,0,0,brown,S,20,3,0,37,1.0,CN,519,3.7919075144508665,0
7.0,17,10,0,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,grey,25,2,2,0,21,0.0,CN,46,3.608695652173913,0
4.0,6,50000,0,4.0,10927,5479.0,2331.0,1605.0,665.0,847.0,0,0,0,0,purple,S,50,1,0,30,0.0,CN,13665,4.094694474935968,1
13.0,11,100,0,3.22,9,5.0,0.0,0.0,0.0,4.0,0,0,0,0,applegreen,L,50,3,0,41,1.0,CN,111,3.8018018018018016,0
12.0,85,1000,1,4.15,153,87.0,30.0,19.0,6.0,11.0,0,0,0,0,offwhite,S,50,3,0,40,1.0,CN,15551,4.2336827213684005,0
9.0,10,10000,0,4.15,2587,1511.0,479.0,275.0,115.0,207.0,0,0,0,0,red,XS,50,3,0,31,0.0,CN,5808,4.306990358126721,0
5.78,50,5000,1,3.55,876,362.0,142.0,141.0,77.0,154.0,0,0,0,0,grey,XS,50,1,0,10,0.0,CN,27175,3.966034958601656,0
5.86,11,1000,0,4.28,512,310.0,108.0,46.0,25.0,23.0,1,0,1,0,black,Size-S,50,2,0,29,1.0,CN,904,4.264380530973451,0
9.0,22,10000,0,3.82,1860,891.0,323.0,280.0,161.0,205.0,0,0,0,0,blue,XS,50,3,0,18,0.0,CN,9177,3.8740329083578513,0
3.87,4,1000,0,3.34,94,33.0,13.0,19.0,11.0,18.0,0,0,0,0,lightgray,XS,1,1,0,22,0.0,CN,3117,4.127366057106192,0
9.0,38,1000,0,4.52,312,216.0,64.0,16.0,9.0,7.0,1,0,1,0,white,S,50,3,0,55,1.0,CN,27740,4.380173035328046,1
5.74,5,100,1,3.38,58,24.0,6.0,11.0,2.0,15.0,0,0,0,0,yellow,XS,1,2,0,30,1.0,CN,66644,4.137581777804454,1
9.0,8,10000,1,4.06,1642,894.0,303.0,224.0,92.0,129.0,0,0,0,0,beige,M,28,3,0,23,1.0,CN,12309,4.0451702006661785,1
8.0,55,7,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,white,M,50,3,0,63,0.0,CN,6348,4.248582230623819,0
3.68,4,100,0,3.71,42,18.0,7.0,9.0,3.0,5.0,0,0,0,0,navy,XS,1,1,0,38,0.0,,105015,3.789601485502071,0
4.86,8,1000,1,3.89,115,55.0,23.0,20.0,3.0,14.0,0,0,0,0,white,XS,1,1,0,38,0.0,CN,21842,3.7899001922900832,1
11.0,10,100,1,3.96,25,17.0,0.0,2.0,2.0,4.0,2,1,1,0,red,XS,50,2,0,27,0.0,CN,794,4.2770780856423185,0
12.0,11,50,1,3.29,7,1.0,3.0,1.0,1.0,1.0,0,0,0,0,black,4XL,50,3,0,36,0.0,CN,28,3.4642857142857144,0
15.0,25,1000,1,3.3,408,129.0,67.0,91.0,41.0,80.0,0,0,0,0,green,L,49,4,0,25,0.0,CN,1335,3.949063670411985,0
3.91,4,1000,1,3.73,145,64.0,30.0,18.0,14.0,19.0,0,0,0,0,yellow,S,50,1,0,48,1.0,CN,32168,3.8845436458592384,0
11.0,14,100,0,3.16,38,11.0,7.0,7.0,3.0,10.0,0,0,0,0,black,M,9,3,0,94,0.0,CN,38985,4.064229831986662,0
11.0,84,100,0,3.46,56,23.0,9.0,8.0,3.0,13.0,0,0,0,0,orange-red,M,50,3,0,40,1.0,CN,90105,4.2012984851007165,1
8.0,30,10000,1,4.18,1352,777.0,274.0,155.0,55.0,91.0,0,0,0,0,green,S,50,2,0,33,0.0,CN,25356,3.9025477204606407,0
8.0,7,10000,0,3.82,2520,1220.0,433.0,365.0,203.0,299.0,0,0,0,0,orange,M,50,3,0,14,0.0,CN,8821,3.872009976193176,0
14.0,12,10000,1,4.36,2010,1271.0,400.0,200.0,69.0,70.0,1,0,1,0,black,S,50,3,0,38,1.0,CN,22765,4.238172633428508,0
7.0,33,50,0,3.0,2,0.0,1.0,0.0,1.0,0.0,0,0,0,0,blue,S,50,2,0,41,1.0,CN,25222,4.001546269130125,0
6.0,11,100,0,4.0,35,21.0,5.0,2.0,2.0,5.0,0,0,0,0,armygreen,XXS,50,2,0,25,0.0,CN,3245,3.774114021571649,0
6.0,6,1000,0,4.18,352,211.0,59.0,40.0,17.0,25.0,0,0,0,0,yellow,XS,5,2,0,37,0.0,CN,17738,3.9359003269816215,0
12.0,11,100,1,3.0,6,2.0,0.0,2.0,0.0,2.0,0,0,0,0,white,S,10,3,0,25,0.0,CN,366,3.9754098360655736,0
9.0,34,50,0,4.0,5,3.0,0.0,1.0,1.0,0.0,0,0,0,0,camel,S,50,3,0,61,0.0,US,537,4.4581005586592175,0
3.88,4,100,0,3.47,34,14.0,5.0,6.0,1.0,8.0,0,0,0,0,red,XS,1,1,0,38,0.0,CN,5654,3.9587902370003536,0
8.0,7,20000,0,3.96,3761,1958.0,675.0,518.0,242.0,368.0,0,0,0,0,navyblue,S,50,2,0,20,0.0,CN,12476,3.9987976915678094,0
12.0,48,1000,1,3.98,131,64.0,29.0,21.0,6.0,11.0,0,0,0,0,winered,S,50,3,0,43,0.0,CN,42919,4.105967054218412,0
5.65,33,1000,0,3.39,192,67.0,34.0,34.0,20.0,37.0,0,0,0,0,armygreen,M,50,2,0,41,1.0,CN,37956,4.030377278954578,0
11.0,11,1000,0,4.46,217,147.0,40.0,18.0,6.0,6.0,1,0,1,0,rosered,M,50,3,0,41,0.0,CN,9002,4.0146634081315264,1
12.0,11,1000,0,3.82,428,189.0,101.0,59.0,30.0,49.0,0,0,0,0,red,S,50,3,0,41,1.0,CN,18831,3.978864638096755,1
5.74,5,10000,1,3.61,2366,981.0,434.0,368.0,220.0,363.0,0,0,0,0,white,M,1,1,0,50,1.0,CN,59903,4.153665091898569,1
9.0,8,100,1,4.13,23,13.0,4.0,4.0,0.0,2.0,0,0,0,0,black,33,3,3,0,47,0.0,CN,3769,4.239851419474662,0
8.0,58,5000,0,3.45,920,288.0,207.0,190.0,99.0,136.0,0,0,0,0,green,S,5,3,0,43,0.0,CN,4632,4.192789291882556,0
8.0,17,1000,1,3.39,219,86.0,33.0,30.0,20.0,50.0,0,0,0,0,green,XXS,1,2,0,41,0.0,CN,73271,3.954443094812409,1
5.79,5,5000,0,3.78,1022,470.0,194.0,155.0,74.0,129.0,0,0,0,0,white,S,6,2,0,47,0.0,CN,3566,3.7324733595064497,0
8.0,16,10000,0,3.27,1167,412.0,187.0,166.0,113.0,289.0,0,0,0,0,white,S,12,2,0,18,0.0,CN,9177,3.8740329083578513,0
2.79,13,100,1,4.0,2,1.0,0.0,1.0,0.0,0.0,0,0,0,0,grey,XS,35,1,0,48,0.0,CN,1309,4.2452253628724215,0
9.0,84,100,1,3.73,82,32.0,16.0,22.0,4.0,8.0,0,0,0,0,pink,S,15,3,0,43,0.0,CN,35679,3.9097788615151767,0
13.0,15,100,0,3.49,55,21.0,11.0,6.0,8.0,9.0,1,0,0,1,green,S,2,3,0,33,1.0,CN,3276,4.428571428571429,0
8.0,7,20000,0,3.68,2015,911.0,340.0,279.0,169.0,316.0,0,0,0,0,orange,S,50,3,0,24,0.0,CN,3771,3.881463802704853,0
5.65,7,1000,0,4.24,319,183.0,69.0,37.0,19.0,11.0,0,0,0,0,navyblue,L,12,2,0,40,0.0,CN,7627,4.0477251868362405,0
4.86,5,1000,1,3.79,200,95.0,35.0,28.0,16.0,26.0,0,0,0,0,white,XS,1,1,0,20,0.0,CN,2707,4.189139268562985,0
6.0,8,1000,1,3.82,523,232.0,114.0,72.0,59.0,46.0,0,0,0,0,green,S,4,2,0,54,1.0,US,3218,4.170602858918583,0
6.0,9,1000,0,4.01,471,252.0,85.0,62.0,31.0,41.0,0,0,0,0,black,S,50,2,0,35,0.0,CN,2505,4.092215568862276,0
8.0,9,1000,0,4.22,621,373.0,117.0,66.0,27.0,38.0,0,0,0,0,red,S,50,2,0,39,0.0,CN,14974,4.1928008548150135,0
11.0,50,5000,0,3.45,869,305.0,164.0,155.0,107.0,138.0,0,0,0,0,Black,M,50,2,0,43,0.0,CN,36361,3.9675201452105284,0
9.0,17,10000,0,3.93,2253,1044.0,526.0,348.0,146.0,189.0,0,0,0,0,green,S,23,3,0,59,0.0,CN,16091,4.343235348952831,0
8.0,84,1000,0,3.74,536,231.0,104.0,92.0,46.0,63.0,0,0,0,0,,L,50,3,0,63,0.0,CN,30225,4.267890818858561,0
12.0,11,20000,1,3.8,2066,932.0,422.0,317.0,151.0,244.0,0,0,0,0,black,M,25,3,0,49,1.0,CN,55670,4.1214837434884135,1
14.0,37,1000,0,3.85,422,189.0,102.0,55.0,31.0,45.0,0,0,0,0,orange,M,50,4,0,41,1.0,CN,139223,3.933581376640354,0
8.0,7,100,0,4.07,14,9.0,0.0,3.0,1.0,1.0,0,0,0,0,black,S,1,3,0,33,0.0,CN,360,4.230555555555555,0
8.0,7,1000,0,3.09,337,101.0,46.0,61.0,40.0,89.0,0,0,0,0,yellow,S,50,3,0,37,0.0,CN,2076,4.097302504816955,1
8.0,26,100,0,5.0,13,13.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,S,50,2,0,33,0.0,CN,138,3.659420289855072,0
7.0,6,5000,0,3.44,921,350.0,149.0,152.0,92.0,178.0,0,0,0,0,red,S,5,2,0,47,0.0,CN,3566,3.7324733595064497,0
7.0,26,5000,0,3.59,677,288.0,101.0,119.0,62.0,107.0,0,0,0,0,red,S,50,2,0,33,1.0,CN,5534,3.999819298879653,0
16.0,111,1000,1,4.05,580,321.0,109.0,68.0,23.0,59.0,0,0,0,0,beige,S,50,4,0,44,0.0,CN,20387,4.1934566145092464,0
11.0,24,1000,0,3.78,463,216.0,81.0,69.0,41.0,56.0,0,0,0,0,yellow,S,50,2,0,41,0.0,CN,50864,4.079643755898081,1
9.0,65,1000,0,4.09,520,281.0,113.0,56.0,30.0,40.0,0,0,0,0,black,L,13,3,0,94,0.0,CN,38985,4.064229831986662,0
5.0,28,5000,1,3.29,1530,517.0,255.0,256.0,153.0,349.0,0,0,0,0,blue,Size-S,1,2,0,26,0.0,CN,4435,3.696054114994363,0
16.0,14,1000,1,4.52,552,394.0,97.0,33.0,9.0,19.0,3,1,1,1,,Round,50,6,1,43,0.0,CN,6033,4.254433946626886,0
7.0,6,1000,1,4.23,207,121.0,43.0,24.0,8.0,11.0,0,0,0,0,green,Pack of 1,50,2,0,36,1.0,CN,4425,4.3324293785310735,1
9.0,50,5000,0,3.6,985,388.0,198.0,168.0,77.0,154.0,0,0,0,0,black,S,50,3,0,43,0.0,CN,7889,3.9950564076562296,0
1.76,2,100,0,4.63,35,27.0,5.0,2.0,0.0,1.0,1,0,1,0,white,,2,1,0,45,0.0,CN,10622,4.455940500847298,0
5.0,6,5000,0,4.07,824,441.0,165.0,112.0,43.0,63.0,0,0,0,0,gray,S,50,1,0,41,0.0,CN,32778,4.048355604368783,0
8.0,7,1000,0,4.23,650,373.0,141.0,76.0,34.0,26.0,0,0,0,0,black,S,50,3,0,43,0.0,CN,28101,4.114800185046796,0
4.69,4,5000,1,3.95,574,274.0,136.0,77.0,38.0,49.0,0,0,0,0,green,L,3,1,0,49,0.0,CN,55670,4.1214837434884135,1
8.0,18,1000,1,4.15,158,88.0,34.0,18.0,7.0,11.0,0,0,0,0,green,L,50,2,0,43,0.0,CN,42514,3.740885355412335,0
6.0,6,100,0,3.47,19,6.0,5.0,4.0,0.0,4.0,0,0,0,0,grey,S,10,2,0,45,0.0,CN,10600,3.8675471698113206,0
6.0,33,10,0,2.33,3,1.0,0.0,0.0,0.0,2.0,0,0,0,0,blue,S,50,2,0,41,0.0,CN,32394,3.9246774093968018,0
6.0,10,1000,0,3.0,87,22.0,10.0,23.0,10.0,22.0,0,0,0,0,yellow,XS,3,2,0,20,1.0,CN,232,3.6767241379310343,0
4.65,4,50,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,lightpink,XS,9,1,0,36,1.0,CN,268,3.8917910447761193,0
2.67,67,10,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,purple,1 pc.,5,1,0,27,1.0,CN,13,3.692307692307693,0
11.0,10,100,1,3.5,10,4.0,2.0,0.0,3.0,1.0,0,0,0,0,red,S,49,3,0,30,0.0,CN,12919,4.024460097530769,0
5.0,26,100,1,4.0,4,3.0,0.0,0.0,0.0,1.0,0,0,0,0,pink,S,50,2,0,41,0.0,CN,19867,4.157547692152817,0
11.0,11,1000,1,4.22,223,136.0,43.0,20.0,6.0,18.0,1,0,1,0,purple,XS,5,3,0,35,1.0,CN,667,3.7661169415292353,0
7.0,11,20000,0,3.98,6510,3140.0,1357.0,1154.0,445.0,414.0,0,0,0,0,grey,S,5,2,0,41,0.0,CN,43742,4.063965982351059,0
12.0,11,1000,0,3.61,171,73.0,30.0,26.0,13.0,29.0,0,0,0,0,white,S,7,3,0,54,1.0,CN,4811,4.194554146747039,0
1.72,26,1000,1,4.33,18,10.0,5.0,2.0,1.0,0.0,0,0,0,0,yellow,XS,9,1,0,43,1.0,CN,1373,4.007283321194465,0
1.72,2,100,0,4.23,13,7.0,4.0,0.0,2.0,0.0,0,0,0,0,fluorescentgreen,XS,3,1,0,55,0.0,CN,1250,4.0032,0
8.0,47,10000,1,4.21,1631,945.0,333.0,201.0,62.0,90.0,1,0,1,0,gray,XS,6,3,0,38,0.0,CN,1659,4.321880650994575,0
